"ozone","temp","invHt","press","vis","milPress","hum","invTemp","wind"
19,1,0.264471262016772,0.579545454545455,0.2,0.920634920634921,0.702702702702703,0.890756302521008,0.238095238095238
19,0.897058823529412,0.16097361423604,0.511363636363636,0.171428571428571,0.904761904761905,0.783783783783784,0.826330532212885,0.380952380952381
15,0.75,0.0544078543669462,0.380681818181818,0.114285714285714,0.857142857142857,0.702702702702703,0.868347338935574,0.333333333333333
28,0.823529411764706,0.0852935160564533,0.488636363636364,0.142857142857143,0.825396825396825,0.648648648648649,0.798319327731092,0.238095238095238
10,0.779411764705882,0.553691961546328,0.539772727272727,0.2,0.761904761904762,0.743243243243243,0.703081232492997,0.285714285714286
14,0.705882352941177,0.641439967273471,0.448863636363636,0.4,0.698412698412698,0.621621621621622,0.619047619047619,0.333333333333333
26,0.808823529411765,0.160359991818368,0.392045454545455,0.285714285714286,0.777777777777778,0.851351351351351,0.787114845938375,0.285714285714286
17,0.823529411764706,0.124769891593373,0.392045454545455,0.342857142857143,0.841269841269841,0.648648648648649,0.820728291316527,0.19047619047619
3,0.397058823529412,1,0.613636363636364,0.428571428571429,0.698412698412698,0.918918918918919,0.378151260504202,0.333333333333333
14,0.558823529411765,0.379218654121497,0.465909090909091,0.142857142857143,0.857142857142857,0.702702702702703,0.521008403361345,0.19047619047619
29,0.691176470588235,0.35631008386173,0.448863636363636,0.2,0.80952380952381,0.783783783783784,0.675070028011205,0.238095238095238
18,0.735294117647059,0.456330537942319,0.431818181818182,0.114285714285714,0.825396825396825,0.797297297297297,0.683473389355742,0.238095238095238
3,0.441176470588235,1,0.710227272727273,0.2,0.761904761904762,0.716216216216216,0.375350140056022,0.333333333333333
9,0.529411764705882,0.801186336674166,0.590909090909091,0.4,0.746031746031746,0.702702702702703,0.428571428571429,0.142857142857143
19,0.676470588235294,0.532828799345469,0.539772727272727,0.4,0.80952380952381,0.702702702702703,0.563025210084034,0.238095238095238
8,0.676470588235294,0.72816526897116,0.568181818181818,0.285714285714286,0.777777777777778,0.77027027027027,0.596638655462185,0.238095238095238
23,0.691176470588235,0.753528328901616,0.568181818181818,0.2,0.73015873015873,0.77027027027027,0.613445378151261,0.285714285714286
13,0.735294117647059,0.615463284925343,0.590909090909091,0.114285714285714,0.761904761904762,0.72972972972973,0.613445378151261,0.285714285714286
7,0.588235294117647,0.522806299856821,0.488636363636364,0.285714285714286,0.761904761904762,0.824324324324324,0.560224089635854,0.238095238095238
3,0.529411764705882,1,0.613636363636364,0.342857142857143,0.73015873015873,0.72972972972973,0.392156862745098,0.428571428571429
5,0.514705882352941,1,0.596590909090909,0.342857142857143,0.746031746031746,0.824324324324324,0.333333333333333,0.380952380952381
11,0.573529411764706,0.0402945387604827,0.534090909090909,0.4,0.714285714285714,0.756756756756757,0.641456582633053,0.238095238095238
12,0.529411764705882,0.587236653712416,0.494318181818182,0.342857142857143,0.682539682539683,0.662162162162162,0.504201680672269,0.19047619047619
5,0.558823529411765,1,0.5625,0.2,0.507936507936508,1,0.392156862745098,0.238095238095238
4,0.544117647058823,1,0.534090909090909,0.428571428571429,0.507936507936508,0.513513513513513,0.369747899159664,0.333333333333333
5,0.5,1,0.607954545454545,0.571428571428571,0.523809523809524,0.689189189189189,0.313725490196078,0.142857142857143
4,0.455882352941176,1,0.590909090909091,0.571428571428571,0.619047619047619,0.621621621621622,0.316526610644258,0.285714285714286
10,0.5,0.605236244630804,0.465909090909091,0.571428571428571,0.698412698412698,0.635135135135135,0.507002801120448,0.285714285714286
17,0.691176470588235,0.147064839435467,0.392045454545455,0.2,0.825396825396825,0.72972972972973,0.694677871148459,0.19047619047619
26,0.676470588235294,0.122724483534465,0.340909090909091,0.114285714285714,0.888888888888889,0.783783783783784,0.747899159663866,0.142857142857143
30,0.735294117647059,0.191859275925547,0.335227272727273,0.142857142857143,0.904761904761905,0.824324324324324,0.801120448179272,0.238095238095238
18,0.676470588235294,0.0818163223563101,0.170454545454545,0.0485714285714286,0.904761904761905,0.72972972972973,0.876750700280112,0.19047619047619
12,0.676470588235294,1,0.164772727272727,0.228571428571429,0.904761904761905,0,0.624649859943978,0.238095238095238
7,0.705882352941177,1,0.198863636363636,0.714285714285714,0.904761904761905,0,0.65266106442577,0.285714285714286
15,0.779411764705882,0.0544078543669462,0.375,0.571428571428571,0.841269841269841,0.72972972972973,0.798319327731092,0.142857142857143
12,0.705882352941177,0.153610145223972,0.545454545454545,0.00571428571428571,0.80952380952381,0.77027027027027,0.717086834733894,0.238095238095238
7,0.676470588235294,0.0462262221313152,0.295454545454545,0.0571428571428571,0.80952380952381,0.783783783783784,0.834733893557423,0.380952380952381
28,0.705882352941177,0.0779300470443854,0.380681818181818,0.02,0.857142857142857,0.905405405405405,0.851540616246499,0.238095238095238
22,0.676470588235294,0.262425853957865,0.465909090909091,0.0857142857142857,0.80952380952381,0.77027027027027,0.739495798319328,0.238095238095238
18,0.602941176470588,0.620781345878503,0.545454545454545,0.142857142857143,0.761904761904762,0.635135135135135,0.568627450980392,0.333333333333333
14,0.647058823529412,0.434240130906116,0.454545454545455,0.2,0.80952380952381,0.743243243243243,0.610644257703081,0.19047619047619
24,0.647058823529412,0.408672530169769,0.511363636363636,0.0485714285714286,0.746031746031746,0.702702702702703,0.65546218487395,0.238095238095238
10,0.573529411764706,1,0.522727272727273,0.228571428571429,0.650793650793651,0.878378378378378,0.420168067226891,0.19047619047619
14,0.588235294117647,0.441603599918184,0.352272727272727,0.142857142857143,0.73015873015873,0.743243243243243,0.644257703081233,0.238095238095238
9,0.426470588235294,0.425444876252812,0.318181818181818,0.171428571428571,0.666666666666667,0.391891891891892,0.641456582633053,0.333333333333333
12,0.544117647058823,0.682552669257517,0.460227272727273,0.171428571428571,0.619047619047619,0.756756756756757,0.484593837535014,0.380952380952381
7,0.455882352941176,1,0.465909090909091,0.228571428571429,0.587301587301587,0.743243243243243,0.333333333333333,0.285714285714286
7,0.441176470588235,1,0.454545454545455,0.142857142857143,0.555555555555556,0.648648648648649,0.341736694677871,0.19047619047619
6,0.485294117647059,0.533442421763142,0.534090909090909,0.142857142857143,0.698412698412698,0.756756756756757,0.456582633053221,0.19047619047619
13,0.338235294117647,0.365718960932706,0.511363636363636,0.114285714285714,0.793650793650794,0.702702702702703,0.53781512605042,0.238095238095238
5,0.426470588235294,1,0.159090909090909,0.114285714285714,0.746031746031746,0.216216216216216,0.389355742296919,0.142857142857143
3,0.470588235294118,1,0.272727272727273,0.857142857142857,0.698412698412698,0.0540540540540541,0.364145658263305,0.238095238095238
7,0.514705882352941,1,0.284090909090909,0.571428571428571,0.761904761904762,0,0.417366946778712,0.285714285714286
8,0.529411764705882,0.465125792595623,0.448863636363636,0.428571428571429,0.777777777777778,0.540540540540541,0.512605042016807,0.333333333333333
10,0.558823529411765,0.373696052362446,0.392045454545455,0.285714285714286,0.682539682539683,0.554054054054054,0.546218487394958,0.19047619047619
12,0.588235294117647,0.0979750460216813,0.329545454545455,0.285714285714286,0.825396825396825,0.256756756756757,0.661064425770308,0
6,0.676470588235294,0.0443853548782982,0.164772727272727,0.428571428571429,0.952380952380952,0.0405405405405405,0.826330532212885,0.142857142857143
5,0.661764705882353,1,0.227272727272727,0.857142857142857,0.857142857142857,0,0.532212885154062,0.333333333333333
20,0.632352941176471,0.0994068316629168,0.267045454545455,0.0857142857142857,0.825396825396825,0.351351351351351,0.717086834733894,0
14,0.647058823529412,0.0732256085088975,0.369318181818182,0.142857142857143,0.777777777777778,0.378378378378378,0.689075630252101,0.0952380952380952
16,0.5,0.292493352423809,0.494318181818182,0.0571428571428571,0.714285714285714,0.72972972972973,0.554621848739496,0.0952380952380952
5,0.352941176470588,1,0.528409090909091,0.571428571428571,0.619047619047619,0.648648648648649,0.224089635854342,0.19047619047619
3,0.205882352941176,1,0.477272727272727,0.342857142857143,0.285714285714286,0.5,0.221288515406162,0.428571428571429
5,0.367647058823529,1,0.545454545454545,0.857142857142857,0.53968253968254,0.472972972972973,0.266106442577031,0.142857142857143
1,0.308823529411765,1,0.698863636363636,0.571428571428571,0.603174603174603,0.702702702702703,0.238095238095238,0.142857142857143
5,0.426470588235294,1,0.232954545454545,0.2,0.777777777777778,0.540540540540541,0.406162464985994,0.238095238095238
4,0.514705882352941,1,0.176136363636364,0.4,0.857142857142857,0.0810810810810811,0.560224089635854,0
11,0.544117647058823,1,0.1875,0.428571428571429,0.920634920634921,0.0675675675675676,0.507002801120448,0
6,0.588235294117647,0.389241153610145,0.278409090909091,0.571428571428571,0.841269841269841,0.297297297297297,0.661064425770308,0.238095238095238
8,0.602941176470588,0.0664757619145019,0.397727272727273,0.0114285714285714,0.73015873015873,0.418918918918919,0.666666666666667,0.142857142857143
14,0.602941176470588,0.147064839435467,0.409090909090909,0.114285714285714,0.746031746031746,0.77027027027027,0.599439775910364,0
18,0.558823529411765,0.204745346696666,0.346590909090909,0.0857142857142857,0.73015873015873,0.851351351351351,0.605042016806723,0.0952380952380952
12,0.544117647058823,0.224790345673962,0.295454545454545,0.0857142857142857,0.714285714285714,0.837837837837838,0.627450980392157,0.0952380952380952
9,0.514705882352941,0.0797709142974023,0.267045454545455,0.00571428571428571,0.682539682539683,0.891891891891892,0.675070028011205,0.0952380952380952
7,0.558823529411765,0.156269175700552,0.306818181818182,0,0.73015873015873,0.77027027027027,0.644257703081233,0.238095238095238
14,0.514705882352941,0.304765800777255,0.431818181818182,0.0857142857142857,0.746031746031746,0.635135135135135,0.53781512605042,0.238095238095238
4,0.485294117647059,1,0.727272727272727,0.171428571428571,0.682539682539683,0.527027027027027,0.224089635854342,0.285714285714286
3,0.132352941176471,1,0.0340909090909091,0.428571428571429,0.555555555555556,0,0.148459383753501,0.380952380952381
3,0.161764705882353,1,0.0965909090909091,0.285714285714286,0.698412698412698,0,0.210084033613445,0
3,0.279411764705882,0.443649007977091,0.0852272727272727,0.714285714285714,0.714285714285714,0,0.439775910364146,0.19047619047619
3,0.411764705882353,0.395991000204541,0.147727272727273,0.428571428571429,0.777777777777778,0,0.560224089635854,0.0952380952380952
3,0.397058823529412,1,0,0.571428571428571,0.777777777777778,0,0.450980392156863,0.0952380952380952
3,0.411764705882353,0.738187768459808,0.107954545454545,0.571428571428571,0.873015873015873,0,0.526610644257703,0.142857142857143
3,0.485294117647059,0.040908161178155,0.255681818181818,0.571428571428571,0.80952380952381,0.108108108108108,0.661064425770308,0.0952380952380952
6,0.441176470588235,0.49601145428513,0.551136363636364,0.228571428571429,0.698412698412698,0.608108108108108,0.450980392156863,0
6,0.367647058823529,0.213336060544079,0.267045454545455,0.171428571428571,0.571428571428571,0.445945945945946,0.529411764705882,0
5,0.338235294117647,0.577214154223768,0.164772727272727,0.857142857142857,0.73015873015873,0,0.504201680672269,0.19047619047619
3,0.382352941176471,0.604008999795459,0.204545454545455,0.571428571428571,0.777777777777778,0,0.549019607843137,0.142857142857143
4,0.544117647058823,0.146246676211904,0.301136363636364,0.857142857142857,0.698412698412698,0.175675675675676,0.579831932773109,0
7,0.220588235294118,1,0.403409090909091,0.142857142857143,0.571428571428571,0.527027027027027,0.240896358543417,0
5,0.279411764705882,0,0.0965909090909091,0.114285714285714,0.682539682539683,0.0945945945945946,0.633053221288515,0
5,0.352941176470588,1,0.119318181818182,0.2,0.746031746031746,0,0.42296918767507,0.238095238095238
4,0.411764705882353,1,0.181818181818182,0.428571428571429,0.714285714285714,0,0.436974789915966,0.142857142857143
3,0.411764705882353,1,0.244318181818182,0.428571428571429,0.682539682539683,0,0.366946778711485,0
2,0.411764705882353,1,0.215909090909091,0.2,0.634920634920635,0,0.372549019607843,0
5,0.441176470588235,0.171200654530579,0.119318181818182,0.571428571428571,0.698412698412698,0,0.672268907563025,0.142857142857143
3,0.382352941176471,1,0.107954545454545,0.342857142857143,0.73015873015873,0,0.364145658263305,0
4,0.426470588235294,1,0.267045454545455,0.428571428571429,0.53968253968254,0,0.327731092436975,0.19047619047619
4,0.338235294117647,0.731437921865412,0.335227272727273,0.428571428571429,0.46031746031746,0.527027027027027,0.302521008403361,0.0952380952380952
6,0.411764705882353,1,0.392045454545455,0.171428571428571,0.507936507936508,0.432432432432432,0.260504201680672,0
6,0.352941176470588,1,0.284090909090909,0.2,0.571428571428571,0.445945945945946,0.282913165266106,0.142857142857143
3,0.338235294117647,1,0.232954545454545,0.428571428571429,0.523809523809524,0,0.277310924369748,0.238095238095238
4,0.382352941176471,1,0.25,0.857142857142857,0.619047619047619,0,0.324929971988796,0.19047619047619
3,0.323529411764706,0.0812026999386378,0.335227272727273,0.285714285714286,0.571428571428571,0.513513513513513,0.484593837535014,0.19047619047619
8,0.367647058823529,0.560441808140724,0.363636363636364,0.2,0.492063492063492,0.418918918918919,0.350140056022409,0.19047619047619
2,0.382352941176471,0,0.3125,0.571428571428571,0.650793650793651,0.459459459459459,0.700280112044818,0.142857142857143
3,0.382352941176471,1,0.1875,0.2,0.587301587301587,0.0540540540540541,0.369747899159664,0.142857142857143
5,0.367647058823529,0.734915115565555,0.494318181818182,0.114285714285714,0.523809523809524,0.567567567567568,0.302521008403361,0.142857142857143
1,0.205882352941176,1,0.4375,0.285714285714286,0.365079365079365,0.891891891891892,0.19327731092437,0.19047619047619
